EUR/USD,20090531 22:01:28.835,1.41309,1.41333
EUR/USD,20090531 22:01:29.308,1.41307,1.41333
EUR/USD,20090531 22:01:40.306,1.41308,1.41334
EUR/USD,20090531 22:02:00.516,1.4132,1.41334
EUR/USD,20090531 22:02:08.292,1.41331,1.41339
EUR/USD,20090531 22:02:10.290,1.41321,1.41339
EUR/USD,20090531 22:02:11.758,1.41322,1.41342
EUR/USD,20090531 22:02:11.759,1.41321,1.41351
EUR/USD,20090531 22:02:11.790,1.41331,1.41355
EUR/USD,20090531 22:02:16.012,1.41331,1.41344
EUR/USD,20090531 22:02:16.013,1.41331,1.41357
EUR/USD,20090531 22:02:16.294,1.41329,1.41357
EUR/USD,20090531 22:02:45.017,1.41329,1.41348
EUR/USD,20090531 22:02:45.018,1.41329,1.41361
EUR/USD,20090531 22:02:45.028,1.41329,1.41359
EUR/USD,20090531 22:02:45.039,1.41323,1.41359
EUR/USD,20090531 22:02:45.296,1.41315,1.41341
EUR/USD,20090531 22:02:46.023,1.41315,1.41329
EUR/USD,20090531 22:02:46.066,1.4131,1.41329
EUR/USD,20090531 22:02:46.295,1.41306,1.41322
EUR/USD,20090531 22:02:47.017,1.41305,1.41322
EUR/USD,20090531 22:02:47.024,1.41305,1.41319
EUR/USD,20090531 22:02:47.070,1.41303,1.41319
EUR/USD,20090531 22:02:47.300,1.41303,1.41315
EUR/USD,20090531 22:02:47.794,1.41303,1.41317
EUR/USD,20090531 22:03:00.516,1.41317,1.41317
EUR/USD,20090531 22:03:00.517,1.41304,1.41317
EUR/USD,20090531 22:03:00.760,1.41302,1.41317
EUR/USD,20090531 22:03:00.776,1.41302,1.41318
EUR/USD,20090531 22:03:00.797,1.41301,1.4131
EUR/USD,20090531 22:03:01.016,1.41303,1.4131
EUR/USD,20090531 22:03:01.022,1.41309,1.4131
EUR/USD,20090531 22:03:01.759,1.41324,1.41344
EUR/USD,20090531 22:03:04.510,1.41327,1.41346
EUR/USD,20090531 22:03:04.512,1.41314,1.41359
EUR/USD,20090531 22:03:04.793,1.41329,1.41359
EUR/USD,20090531 22:03:06.510,1.41329,1.41349
EUR/USD,20090531 22:03:06.512,1.41329,1.41362
EUR/USD,20090531 22:03:08.013,1.41329,1.41351
EUR/USD,20090531 22:03:08.065,1.41329,1.41343
EUR/USD,20090531 22:03:08.294,1.41317,1.41343
EUR/USD,20090531 22:03:22.020,1.41317,1.41344
EUR/USD,20090531 22:04:16.548,1.41317,1.41342
EUR/USD,20090531 22:04:18.085,1.41317,1.41343
EUR/USD,20090531 22:04:21.419,1.41314,1.41341
EUR/USD,20090531 22:04:34.796,1.41304,1.41331
EUR/USD,20090531 22:04:40.757,1.41306,1.41331
EUR/USD,20090531 22:04:40.758,1.41304,1.41331
EUR/USD,20090531 22:04:40.764,1.41304,1.41329
EUR/USD,20090531 22:04:40.798,1.41307,1.41326
EUR/USD,20090531 22:05:00.513,1.41314,1.41326
EUR/USD,20090531 22:05:00.518,1.41307,1.41326
EUR/USD,20090531 22:05:00.800,1.41305,1.41331
EUR/USD,20090531 22:05:03.976,1.41307,1.41331
EUR/USD,20090531 22:05:04.019,1.41307,1.41329
EUR/USD,20090531 22:05:04.296,1.41307,1.41326
EUR/USD,20090531 22:05:28.021,1.41311,1.41326
EUR/USD,20090531 22:05:28.055,1.41313,1.41326
EUR/USD,20090531 22:05:28.295,1.41313,1.41327
EUR/USD,20090531 22:05:29.094,1.41312,1.41327
EUR/USD,20090531 22:06:02.012,1.41318,1.41327
EUR/USD,20090531 22:06:02.014,1.41312,1.41327
EUR/USD,20090531 22:06:02.297,1.41313,1.41336
EUR/USD,20090531 22:06:03.510,1.41315,1.41336
EUR/USD,20090531 22:06:03.798,1.41315,1.41331
EUR/USD,20090531 22:06:32.259,1.41305,1.41331
EUR/USD,20090531 22:06:32.298,1.41281,1.41297
EUR/USD,20090531 22:06:32.343,1.41305,1.41349
EUR/USD,20090531 22:06:32.344,1.41285,1.41308
EUR/USD,20090531 22:06:32.956,1.41284,1.41307
EUR/USD,20090531 22:06:33.072,1.41284,1.41305
EUR/USD,20090531 22:06:36.514,1.41301,1.41303
EUR/USD,20090531 22:06:52.767,1.41302,1.41303
EUR/USD,20090531 22:07:06.267,1.41301,1.41303
EUR/USD,20090531 22:07:08.012,1.41295,1.4133
EUR/USD,20090531 22:07:08.267,1.41302,1.41334
EUR/USD,20090531 22:07:36.011,1.41304,1.4133
EUR/USD,20090531 22:07:42.258,1.41302,1.41334
EUR/USD,20090531 22:07:42.259,1.41302,1.41326
EUR/USD,20090531 22:07:42.268,1.41292,1.41316
EUR/USD,20090531 22:07:43.509,1.41295,1.41314
EUR/USD,20090531 22:07:43.510,1.41295,1.41316
EUR/USD,20090531 22:07:43.770,1.41295,1.41317
EUR/USD,20090531 22:07:47.258,1.41298,1.41317
EUR/USD,20090531 22:07:47.259,1.41292,1.4133
EUR/USD,20090531 22:07:47.769,1.41288,1.41326
EUR/USD,20090531 22:07:50.979,1.41288,1.41307
EUR/USD,20090531 22:07:51.270,1.41277,1.41293
EUR/USD,20090531 22:07:51.579,1.41277,1.41293
EUR/USD,20090531 22:07:58.258,1.41276,1.41293
EUR/USD,20090531 22:07:58.259,1.41296,1.41299
EUR/USD,20090531 22:08:00.509,1.41288,1.41318
EUR/USD,20090531 22:08:00.555,1.41288,1.41307
EUR/USD,20090531 22:08:00.768,1.41277,1.41293
EUR/USD,20090531 22:08:02.768,1.41277,1.41297
EUR/USD,20090531 22:08:05.984,1.41277,1.41297
EUR/USD,20090531 22:08:06.012,1.41296,1.41297
EUR/USD,20090531 22:08:06.014,1.41277,1.41297
EUR/USD,20090531 22:08:06.271,1.41296,1.41334
EUR/USD,20090531 22:08:08.770,1.41288,1.41326
EUR/USD,20090531 22:08:13.268,1.4128,1.41318
EUR/USD,20090531 22:08:27.769,1.41274,1.41312
EUR/USD,20090531 22:08:52.769,1.41283,1.41321
EUR/USD,20090531 22:09:01.023,1.41296,1.41318
EUR/USD,20090531 22:09:10.013,1.41292,1.4133
EUR/USD,20090531 22:09:10.016,1.41301,1.4133
EUR/USD,20090531 22:09:11.257,1.41312,1.4133
EUR/USD,20090531 22:09:31.770,1.41312,1.41321
EUR/USD,20090531 22:10:01.261,1.41301,1.41321
EUR/USD,20090531 22:10:01.262,1.4131,1.41321
EUR/USD,20090531 22:10:01.291,1.4131,1.41316
EUR/USD,20090531 22:10:09.259,1.41314,1.41316
EUR/USD,20090531 22:10:09.260,1.413,1.41316
EUR/USD,20090531 22:10:09.290,1.413,1.41321
EUR/USD,20090531 22:10:09.344,1.41313,1.41321
EUR/USD,20090531 22:10:20.760,1.41321,1.41321
EUR/USD,20090531 22:10:20.760,1.41322,1.41336
EUR/USD,20090531 22:10:20.789,1.41323,1.41336
EUR/USD,20090531 22:10:20.852,1.41325,1.41336
EUR/USD,20090531 22:10:38.449,1.41326,1.41336
EUR/USD,20090531 22:10:38.798,1.41325,1.41336
EUR/USD,20090531 22:10:39.052,1.41326,1.41336
EUR/USD,20090531 22:10:39.265,1.41328,1.41343
EUR/USD,20090531 22:10:39.268,1.41326,1.41343
EUR/USD,20090531 22:10:39.284,1.41331,1.41343
EUR/USD,20090531 22:10:39.291,1.41331,1.41347
EUR/USD,20090531 22:10:39.391,1.41334,1.41347
EUR/USD,20090531 22:10:39.567,1.41331,1.41347
EUR/USD,20090531 22:10:39.811,1.41335,1.41347
EUR/USD,20090531 22:10:40.293,1.41335,1.41343
EUR/USD,20090531 22:10:40.327,1.41331,1.41343
EUR/USD,20090531 22:10:40.796,1.41331,1.4135
EUR/USD,20090531 22:10:42.758,1.41333,1.4135
EUR/USD,20090531 22:10:42.787,1.41337,1.41351
EUR/USD,20090531 22:10:44.515,1.41337,1.41355
EUR/USD,20090531 22:10:44.519,1.41337,1.41356
EUR/USD,20090531 22:10:44.762,1.41347,1.41351
EUR/USD,20090531 22:10:44.765,1.41337,1.41356
EUR/USD,20090531 22:10:44.785,1.41351,1.41356
EUR/USD,20090531 22:10:44.794,1.41351,1.41359
EUR/USD,20090531 22:10:45.014,1.41351,1.41357
EUR/USD,20090531 22:10:45.015,1.41351,1.41359
EUR/USD,20090531 22:10:45.028,1.41351,1.4136
EUR/USD,20090531 22:10:45.272,1.41348,1.4136
EUR/USD,20090531 22:10:45.294,1.41343,1.41357
EUR/USD,20090531 22:10:45.306,1.41348,1.41357
EUR/USD,20090531 22:10:45.496,1.41329,1.41357
EUR/USD,20090531 22:10:45.528,1.41337,1.41357
EUR/USD,20090531 22:10:46.012,1.41329,1.41357
EUR/USD,20090531 22:10:46.293,1.41329,1.4135
EUR/USD,20090531 22:10:47.542,1.41328,1.4135
EUR/USD,20090531 22:10:47.763,1.41328,1.41347
EUR/USD,20090531 22:10:47.766,1.41328,1.41349
EUR/USD,20090531 22:10:47.789,1.41328,1.4134
EUR/USD,20090531 22:10:47.831,1.41327,1.4134
EUR/USD,20090531 22:10:48.947,1.41325,1.4134
EUR/USD,20090531 22:10:49.463,1.41326,1.4134
EUR/USD,20090531 22:10:51.580,1.41328,1.4134
EUR/USD,20090531 22:10:51.962,1.41326,1.4134
EUR/USD,20090531 22:10:56.473,1.41323,1.4134
EUR/USD,20090531 22:10:56.524,1.41323,1.41339
EUR/USD,20090531 22:10:56.788,1.41323,1.41337
EUR/USD,20090531 22:10:59.012,1.41323,1.41332
EUR/USD,20090531 22:10:59.063,1.41321,1.41332
EUR/USD,20090531 22:10:59.289,1.41312,1.41316
EUR/USD,20090531 22:11:03.456,1.41311,1.41316
EUR/USD,20090531 22:11:04.293,1.41311,1.4133
EUR/USD,20090531 22:11:04.425,1.41312,1.4133
EUR/USD,20090531 22:11:12.524,1.41312,1.41332
EUR/USD,20090531 22:11:16.383,1.41311,1.41332
EUR/USD,20090531 22:11:16.544,1.41311,1.4133
EUR/USD,20090531 22:11:28.758,1.41314,1.4133
EUR/USD,20090531 22:11:28.760,1.41311,1.4133
EUR/USD,20090531 22:11:28.790,1.41313,1.41333
EUR/USD,20090531 22:11:28.797,1.41316,1.41333
EUR/USD,20090531 22:11:33.789,1.41316,1.4133
EUR/USD,20090531 22:11:33.942,1.41314,1.4133
EUR/USD,20090531 22:11:35.042,1.4131,1.4133
EUR/USD,20090531 22:11:35.289,1.4131,1.41326
EUR/USD,20090531 22:11:51.509,1.4131,1.41326
EUR/USD,20090531 22:12:21.392,1.41307,1.41326
EUR/USD,20090531 22:12:29.361,1.41306,1.41326
EUR/USD,20090531 22:12:30.022,1.4131,1.41326
EUR/USD,20090531 22:12:38.758,1.41306,1.41326
EUR/USD,20090531 22:12:38.791,1.41306,1.4132
EUR/USD,20090531 22:12:38.814,1.41305,1.4132
EUR/USD,20090531 22:12:46.043,1.41307,1.4132
EUR/USD,20090531 22:12:46.934,1.41305,1.4132
EUR/USD,20090531 22:12:53.306,1.41304,1.4132
EUR/USD,20090531 22:13:33.769,1.41305,1.4132
EUR/USD,20090531 22:13:33.772,1.41304,1.4132
EUR/USD,20090531 22:13:36.549,1.41305,1.4132
EUR/USD,20090531 22:13:53.042,1.41304,1.4132
EUR/USD,20090531 22:14:27.966,1.41303,1.4132
EUR/USD,20090531 22:14:28.779,1.41305,1.4132
EUR/USD,20090531 22:14:28.781,1.41303,1.4132
EUR/USD,20090531 22:14:31.963,1.41304,1.4132
EUR/USD,20090531 22:14:32.295,1.41304,1.41323
EUR/USD,20090531 22:14:35.012,1.41309,1.41323
EUR/USD,20090531 22:14:35.014,1.41304,1.41323
EUR/USD,20090531 22:14:35.017,1.41311,1.41323
EUR/USD,20090531 22:14:35.293,1.41311,1.41325
EUR/USD,20090531 22:14:35.784,1.41309,1.41325
EUR/USD,20090531 22:14:35.798,1.41309,1.41323
EUR/USD,20090531 22:14:35.844,1.41304,1.41323
EUR/USD,20090531 22:14:58.795,1.41304,1.4132
EUR/USD,20090531 22:15:01.794,1.41304,1.41323
EUR/USD,20090531 22:15:30.773,1.41304,1.41323
EUR/USD,20090531 22:15:33.796,1.41301,1.4132
EUR/USD,20090531 22:15:47.757,1.41308,1.4132
EUR/USD,20090531 22:15:47.798,1.41308,1.41325
EUR/USD,20090531 22:15:47.813,1.41308,1.4133
EUR/USD,20090531 22:15:52.258,1.41313,1.4133
EUR/USD,20090531 22:15:52.796,1.41313,1.4133
EUR/USD,20090531 22:15:56.977,1.41313,1.41327
EUR/USD,20090531 22:15:57.015,1.41313,1.41327
EUR/USD,20090531 22:15:57.297,1.41311,1.41325
EUR/USD,20090531 22:16:11.265,1.41311,1.41321
EUR/USD,20090531 22:16:11.270,1.41306,1.41321
EUR/USD,20090531 22:16:11.321,1.41302,1.41321
EUR/USD,20090531 22:16:53.267,1.41305,1.41324
EUR/USD,20090531 22:16:56.267,1.41302,1.41321
EUR/USD,20090531 22:17:03.767,1.41274,1.41306
EUR/USD,20090531 22:17:05.758,1.41296,1.41306
EUR/USD,20090531 22:17:05.759,1.41283,1.41306
EUR/USD,20090531 22:17:05.801,1.41287,1.41314
EUR/USD,20090531 22:17:23.258,1.41299,1.41314
EUR/USD,20090531 22:17:23.283,1.41299,1.41317
EUR/USD,20090531 22:17:32.789,1.41299,1.41318
EUR/USD,20090531 22:18:12.509,1.41299,1.41321
EUR/USD,20090531 22:18:12.788,1.41325,1.41356
EUR/USD,20090531 22:18:15.759,1.41325,1.41348
EUR/USD,20090531 22:18:16.285,1.41321,1.41348
EUR/USD,20090531 22:18:18.505,1.41321,1.41339
EUR/USD,20090531 22:18:18.785,1.41313,1.41339
EUR/USD,20090531 22:18:23.509,1.41326,1.41335
EUR/USD,20090531 22:18:23.510,1.41326,1.41339
EUR/USD,20090531 22:18:23.783,1.41326,1.41348
EUR/USD,20090531 22:18:24.258,1.41321,1.41348
EUR/USD,20090531 22:18:24.284,1.41325,1.41348
EUR/USD,20090531 22:18:26.758,1.41325,1.41343
EUR/USD,20090531 22:18:26.759,1.41325,1.41347
EUR/USD,20090531 22:18:26.784,1.4131,1.41341
EUR/USD,20090531 22:18:33.784,1.41311,1.41339
EUR/USD,20090531 22:18:39.509,1.41326,1.41334
EUR/USD,20090531 22:18:39.510,1.41326,1.41339
EUR/USD,20090531 22:18:39.784,1.41326,1.41348
EUR/USD,20090531 22:18:41.260,1.41328,1.41359
EUR/USD,20090531 22:18:41.270,1.41331,1.41359
EUR/USD,20090531 22:18:41.289,1.41341,1.41361
EUR/USD,20090531 22:18:41.758,1.41341,1.41363
EUR/USD,20090531 22:18:41.786,1.41341,1.41362
EUR/USD,20090531 22:18:43.286,1.41341,1.41353
EUR/USD,20090531 22:18:43.787,1.41341,1.41362
EUR/USD,20090531 22:18:52.249,1.41341,1.4136
EUR/USD,20090531 22:18:54.512,1.41336,1.4136
EUR/USD,20090531 22:18:54.786,1.41327,1.4135
EUR/USD,20090531 22:18:57.511,1.41332,1.41349
EUR/USD,20090531 22:18:57.785,1.41332,1.41348
EUR/USD,20090531 22:18:59.761,1.41327,1.41348
EUR/USD,20090531 22:18:59.785,1.41327,1.4135
EUR/USD,20090531 22:19:09.260,1.41316,1.41349
EUR/USD,20090531 22:19:09.261,1.41315,1.4135
EUR/USD,20090531 22:19:09.266,1.41315,1.41349
EUR/USD,20090531 22:19:10.263,1.41321,1.41338
EUR/USD,20090531 22:19:10.264,1.41321,1.41343
EUR/USD,20090531 22:19:16.260,1.41315,1.4135
EUR/USD,20090531 22:19:16.287,1.41322,1.41354
EUR/USD,20090531 22:19:16.788,1.41318,1.41353
EUR/USD,20090531 22:19:16.864,1.41331,1.41349
EUR/USD,20090531 22:19:24.511,1.41325,1.41353
EUR/USD,20090531 22:19:24.512,1.41338,1.41353
EUR/USD,20090531 22:19:24.786,1.41338,1.41357
EUR/USD,20090531 22:19:29.386,1.41326,1.41357
EUR/USD,20090531 22:19:47.771,1.41326,1.41339
EUR/USD,20090531 22:19:47.788,1.41323,1.41337
EUR/USD,20090531 22:19:49.016,1.41321,1.41337
EUR/USD,20090531 22:19:49.017,1.41323,1.41337
EUR/USD,20090531 22:19:49.029,1.41323,1.41329
EUR/USD,20090531 22:19:51.261,1.41321,1.41329
EUR/USD,20090531 22:19:51.264,1.41331,1.41333
EUR/USD,20090531 22:19:51.513,1.41331,1.41356
EUR/USD,20090531 22:19:51.517,1.41342,1.41353
EUR/USD,20090531 22:19:54.758,1.41342,1.41369
EUR/USD,20090531 22:19:54.759,1.41342,1.41359
EUR/USD,20090531 22:19:54.770,1.41337,1.41356
EUR/USD,20090531 22:19:58.012,1.41327,1.41356
EUR/USD,20090531 22:19:58.270,1.41329,1.4136
EUR/USD,20090531 22:20:37.014,1.41335,1.4136
EUR/USD,20090531 22:20:37.271,1.41335,1.41359
EUR/USD,20090531 22:20:49.187,1.41335,1.41357
EUR/USD,20090531 22:21:01.259,1.4133,1.41357
EUR/USD,20090531 22:21:01.260,1.41329,1.41357
EUR/USD,20090531 22:21:01.775,1.41322,1.41354
EUR/USD,20090531 22:21:09.325,1.41324,1.41356
EUR/USD,20090531 22:21:37.776,1.41331,1.41359
EUR/USD,20090531 22:21:37.798,1.41334,1.41352
EUR/USD,20090531 22:21:37.799,1.41334,1.41356
EUR/USD,20090531 22:22:22.776,1.41336,1.41356
EUR/USD,20090531 22:22:31.630,1.41337,1.41356
EUR/USD,20090531 22:22:32.273,1.41334,1.41356
EUR/USD,20090531 22:22:32.774,1.41332,1.41359
EUR/USD,20090531 22:22:32.808,1.41334,1.41356
EUR/USD,20090531 22:22:57.509,1.41331,1.41359
EUR/USD,20090531 22:22:57.510,1.41341,1.41359
EUR/USD,20090531 22:22:57.775,1.41345,1.41363
EUR/USD,20090531 22:23:22.757,1.41348,1.41363
EUR/USD,20090531 22:23:22.759,1.41345,1.41365
EUR/USD,20090531 22:23:22.779,1.41348,1.41367
EUR/USD,20090531 22:23:22.807,1.41348,1.41372
EUR/USD,20090531 22:23:41.532,1.4135,1.41372
EUR/USD,20090531 22:23:43.098,1.41348,1.41372
EUR/USD,20090531 22:24:06.777,1.41352,1.41372
EUR/USD,20090531 22:24:12.281,1.41348,1.41371
EUR/USD,20090531 22:24:17.768,1.41348,1.4137
EUR/USD,20090531 22:24:25.258,1.41348,1.41372
EUR/USD,20090531 22:24:25.279,1.41331,1.41363
EUR/USD,20090531 22:24:25.317,1.41328,1.41363
EUR/USD,20090531 22:24:37.857,1.41337,1.41359
EUR/USD,20090531 22:24:46.763,1.41328,1.41359
EUR/USD,20090531 22:24:46.772,1.41328,1.41349
EUR/USD,20090531 22:24:46.829,1.41322,1.41349
EUR/USD,20090531 22:24:47.284,1.41322,1.41338
EUR/USD,20090531 22:24:48.016,1.41315,1.41338
EUR/USD,20090531 22:24:48.029,1.41315,1.41329
EUR/USD,20090531 22:24:48.288,1.41315,1.41326
EUR/USD,20090531 22:24:48.784,1.41315,1.41332
EUR/USD,20090531 22:24:48.827,1.41314,1.41332
EUR/USD,20090531 22:24:48.987,1.41312,1.41327
EUR/USD,20090531 22:24:49.019,1.41312,1.41319
EUR/USD,20090531 22:24:49.281,1.41311,1.41319
EUR/USD,20090531 22:24:51.034,1.41311,1.41319
EUR/USD,20090531 22:24:51.232,1.41311,1.41321
EUR/USD,20090531 22:24:51.283,1.41312,1.41328
EUR/USD,20090531 22:24:54.281,1.41315,1.41332
EUR/USD,20090531 22:24:54.343,1.41315,1.41335
EUR/USD,20090531 22:24:55.778,1.41318,1.41338
EUR/USD,20090531 22:24:57.779,1.41315,1.41335
EUR/USD,20090531 22:25:20.257,1.41331,1.41335
EUR/USD,20090531 22:25:20.258,1.41315,1.41335
EUR/USD,20090531 22:25:20.280,1.41328,1.41343
EUR/USD,20090531 22:25:20.320,1.41328,1.41363
EUR/USD,20090531 22:25:46.760,1.41341,1.41353
EUR/USD,20090531 22:25:46.761,1.41328,1.41363
EUR/USD,20090531 22:25:46.782,1.41331,1.41363
EUR/USD,20090531 22:25:46.786,1.41341,1.41369
EUR/USD,20090531 22:25:48.509,1.41352,1.41363
EUR/USD,20090531 22:25:48.758,1.41353,1.41369
EUR/USD,20090531 22:25:48.779,1.41355,1.41369
EUR/USD,20090531 22:25:49.282,1.41353,1.41368
EUR/USD,20090531 22:25:50.258,1.41352,1.41368
EUR/USD,20090531 22:25:50.279,1.41346,1.41357
EUR/USD,20090531 22:25:50.320,1.41334,1.41357
EUR/USD,20090531 22:25:51.965,1.41334,1.4135
EUR/USD,20090531 22:25:52.026,1.41334,1.41349
EUR/USD,20090531 22:25:52.280,1.41333,1.41348
EUR/USD,20090531 22:25:53.279,1.41333,1.41346
EUR/USD,20090531 22:25:54.779,1.41333,1.41348
EUR/USD,20090531 22:25:56.012,1.41332,1.41348
EUR/USD,20090531 22:25:56.013,1.41332,1.41343
EUR/USD,20090531 22:25:56.014,1.41332,1.41348
EUR/USD,20090531 22:25:56.280,1.41318,1.41342
EUR/USD,20090531 22:25:56.509,1.41321,1.41342
EUR/USD,20090531 22:25:56.781,1.41321,1.41343
EUR/USD,20090531 22:26:51.023,1.41319,1.41347
EUR/USD,20090531 22:26:51.509,1.41331,1.41343
EUR/USD,20090531 22:26:51.510,1.41319,1.41347
EUR/USD,20090531 22:26:51.781,1.41316,1.4134
EUR/USD,20090531 22:26:55.328,1.41318,1.41342
EUR/USD,20090531 22:27:12.258,1.41327,1.41341
EUR/USD,20090531 22:27:12.269,1.41331,1.41341
EUR/USD,20090531 22:27:12.781,1.41332,1.41341
EUR/USD,20090531 22:27:20.758,1.41332,1.41348
EUR/USD,20090531 22:27:20.761,1.41341,1.41347
EUR/USD,20090531 22:27:25.258,1.41352,1.41363
EUR/USD,20090531 22:27:25.259,1.41341,1.41369
EUR/USD,20090531 22:27:25.270,1.41351,1.41369
EUR/USD,20090531 22:27:25.282,1.41355,1.41375
EUR/USD,20090531 22:27:54.285,1.41358,1.41376
EUR/USD,20090531 22:27:58.479,1.41358,1.41376
EUR/USD,20090531 22:27:58.514,1.41358,1.41374
EUR/USD,20090531 22:27:58.515,1.41358,1.41378
EUR/USD,20090531 22:27:58.524,1.41361,1.41378
EUR/USD,20090531 22:27:58.764,1.41358,1.41378
EUR/USD,20090531 22:27:58.776,1.41358,1.41359
EUR/USD,20090531 22:27:58.785,1.41355,1.41359
EUR/USD,20090531 22:27:58.828,1.41351,1.41359
EUR/USD,20090531 22:28:03.260,1.41353,1.41359
EUR/USD,20090531 22:28:03.262,1.41351,1.41359
EUR/USD,20090531 22:28:03.269,1.41351,1.41359
EUR/USD,20090531 22:28:03.302,1.41353,1.41365
EUR/USD,20090531 22:28:03.323,1.41353,1.41373
EUR/USD,20090531 22:28:04.258,1.41353,1.41369
EUR/USD,20090531 22:28:04.259,1.41353,1.41373
EUR/USD,20090531 22:28:04.287,1.41347,1.41367
EUR/USD,20090531 22:28:04.324,1.41339,1.41367
EUR/USD,20090531 22:28:07.787,1.41334,1.41362
EUR/USD,20090531 22:28:09.514,1.41336,1.41364
EUR/USD,20090531 22:28:21.549,1.41334,1.41361
EUR/USD,20090531 22:28:23.284,1.41339,1.41366
EUR/USD,20090531 22:28:31.791,1.41339,1.41367
EUR/USD,20090531 22:28:50.784,1.41344,1.41372
EUR/USD,20090531 22:28:52.762,1.41344,1.41369
EUR/USD,20090531 22:28:52.785,1.41341,1.41364
EUR/USD,20090531 22:28:57.284,1.4134,1.41356
EUR/USD,20090531 22:28:58.758,1.41333,1.41356
EUR/USD,20090531 22:28:58.770,1.41333,1.41349
EUR/USD,20090531 22:28:58.976,1.41332,1.41349
EUR/USD,20090531 22:28:59.285,1.41332,1.41348
EUR/USD,20090531 22:28:59.968,1.41334,1.41348
EUR/USD,20090531 22:29:00.295,1.41332,1.41348
EUR/USD,20090531 22:29:01.459,1.41332,1.41348
EUR/USD,20090531 22:29:01.509,1.41338,1.41348
EUR/USD,20090531 22:29:01.785,1.41338,1.41352
EUR/USD,20090531 22:29:11.803,1.41339,1.41352
EUR/USD,20090531 22:29:16.509,1.41342,1.4136
EUR/USD,20090531 22:29:16.786,1.41346,1.4136
EUR/USD,20090531 22:29:18.509,1.41348,1.41364
EUR/USD,20090531 22:29:22.257,1.41353,1.4137
EUR/USD,20090531 22:29:22.258,1.41348,1.41372
EUR/USD,20090531 22:29:22.274,1.41351,1.41372
EUR/USD,20090531 22:29:22.285,1.41359,1.41378
EUR/USD,20090531 22:29:25.759,1.41363,1.41375
EUR/USD,20090531 22:29:25.760,1.41359,1.41378
EUR/USD,20090531 22:29:29.258,1.4137,1.41378
EUR/USD,20090531 22:29:29.260,1.41383,1.41405
EUR/USD,20090531 22:29:43.286,1.41383,1.41404
EUR/USD,20090531 22:29:46.284,1.41383,1.41405
EUR/USD,20090531 22:29:48.787,1.41383,1.41404
EUR/USD,20090531 22:29:49.758,1.4138,1.41404
EUR/USD,20090531 22:29:49.759,1.41376,1.41404
EUR/USD,20090531 22:29:50.285,1.41378,1.41402
EUR/USD,20090531 22:29:52.980,1.41376,1.414
EUR/USD,20090531 22:30:00.289,1.41373,1.41393
EUR/USD,20090531 22:30:06.024,1.41373,1.41388
EUR/USD,20090531 22:30:06.158,1.41375,1.41388
EUR/USD,20090531 22:30:06.289,1.41366,1.41388
EUR/USD,20090531 22:30:08.287,1.41366,1.41388
EUR/USD,20090531 22:30:17.479,1.41367,1.41388
EUR/USD,20090531 22:30:17.513,1.41372,1.41388
EUR/USD,20090531 22:30:17.514,1.41367,1.41389
EUR/USD,20090531 22:30:17.519,1.41371,1.41389
EUR/USD,20090531 22:30:17.790,1.41373,1.41392
EUR/USD,20090531 22:30:18.306,1.41371,1.4139
EUR/USD,20090531 22:30:23.788,1.41365,1.41386
EUR/USD,20090531 22:30:37.258,1.41372,1.41386
EUR/USD,20090531 22:30:37.259,1.41359,1.41386
EUR/USD,20090531 22:30:37.266,1.41371,1.41386
EUR/USD,20090531 22:30:37.286,1.41371,1.4139
EUR/USD,20090531 22:30:37.788,1.41377,1.41396
EUR/USD,20090531 22:30:43.286,1.41374,1.41393
EUR/USD,20090531 22:30:44.518,1.41381,1.41393
EUR/USD,20090531 22:30:44.786,1.41381,1.41395
EUR/USD,20090531 22:30:46.758,1.41388,1.41395
EUR/USD,20090531 22:30:46.759,1.41381,1.41395
EUR/USD,20090531 22:30:47.288,1.41386,1.4141
EUR/USD,20090531 22:30:51.792,1.41383,1.41403
EUR/USD,20090531 22:30:58.012,1.41385,1.41403
EUR/USD,20090531 22:30:58.013,1.41388,1.41403
EUR/USD,20090531 22:30:58.028,1.41411,1.41419
EUR/USD,20090531 22:30:58.089,1.41388,1.4141
EUR/USD,20090531 22:30:58.095,1.41401,1.41419
EUR/USD,20090531 22:30:58.290,1.41408,1.41419
EUR/USD,20090531 22:31:03.275,1.41411,1.4142
EUR/USD,20090531 22:31:03.288,1.41428,1.41456
EUR/USD,20090531 22:31:05.258,1.41428,1.41443
EUR/USD,20090531 22:31:05.316,1.41428,1.4144
EUR/USD,20090531 22:31:05.788,1.41421,1.4144
EUR/USD,20090531 22:31:06.984,1.41421,1.4144
EUR/USD,20090531 22:31:07.014,1.41423,1.4144
EUR/USD,20090531 22:31:07.015,1.41416,1.4144
EUR/USD,20090531 22:31:07.028,1.41421,1.4144
EUR/USD,20090531 22:31:07.289,1.41427,1.41443
EUR/USD,20090531 22:31:07.786,1.41424,1.41443
EUR/USD,20090531 22:31:07.976,1.41424,1.41437
EUR/USD,20090531 22:31:08.289,1.41422,1.41437
EUR/USD,20090531 22:31:10.258,1.41423,1.41437
EUR/USD,20090531 22:31:10.260,1.41421,1.41437
EUR/USD,20090531 22:31:10.265,1.41421,1.41429
EUR/USD,20090531 22:31:10.773,1.41421,1.41429
EUR/USD,20090531 22:31:10.789,1.41411,1.41425
EUR/USD,20090531 22:31:15.537,1.41411,1.41419
